h	k	l	q	I(q)
2.0	-3.0	-4.0	6.94976	7.651935e-09
2.0	3.0	-4.0	6.94976	2.582566e-09
-2.0	-3.0	4.0	6.94976	2.582566e-09
2.0	3.0	4.0	6.94976	8.203220e-09
-2.0	3.0	-4.0	6.94976	1.836000e-09
-2.0	3.0	4.0	6.94976	7.651935e-09
-2.0	-3.0	-4.0	6.94976	8.203220e-09
3.0	2.0	-3.0	6.95238	3.227636e-09
-3.0	2.0	3.0	6.95238	1.316487e-09
-3.0	-2.0	3.0	6.95238	3.227636e-09
3.0	2.0	3.0	6.95238	1.915108e-09
-3.0	-2.0	-3.0	6.95238	1.915108e-09
3.0	-2.0	-3.0	6.95238	1.316487e-09
3.0	-2.0	3.0	6.95238	1.730780e-09
-3.0	2.0	-3.0	6.95238	1.730780e-09
-1.0	5.0	3.0	6.97167	1.709954e-05
1.0	-5.0	3.0	6.97167	1.704885e-05
-1.0	5.0	-3.0	6.97167	1.704885e-05
1.0	5.0	-3.0	6.97167	1.710082e-05
1.0	5.0	3.0	6.97167	1.704085e-05
-1.0	-5.0	3.0	6.97167	1.710082e-05
-1.0	-5.0	-3.0	6.97167	1.704085e-05
1.0	-5.0	-3.0	6.97167	1.709954e-05
1.0	-6.0	0.0	7.04115	1.447589e-08
1.0	6.0	0.0	7.04115	1.451930e-08
-1.0	6.0	0.0	7.04115	1.447589e-08
-1.0	-6.0	0.0	7.04115	1.451930e-08
2.0	0.0	5.0	7.06360	1.825210e-09
-2.0	0.0	-5.0	7.06360	1.825210e-09
-2.0	0.0	5.0	7.06360	2.458953e-09
2.0	0.0	-5.0	7.06360	2.458953e-09
-3.0	4.0	0.0	7.11292	1.708156e-09
3.0	4.0	0.0	7.11292	3.240406e-09
-3.0	-4.0	0.0	7.11292	3.240406e-09
3.0	-4.0	0.0	7.11292	1.708156e-09
1.0	-6.0	1.0	7.14420	4.681761e-09
-1.0	-6.0	1.0	7.14420	4.322900e-09
1.0	6.0	1.0	7.14420	1.175088e-08
-1.0	6.0	-1.0	7.14420	4.681761e-09
1.0	-6.0	-1.0	7.14420	1.089695e-08
1.0	6.0	-1.0	7.14420	4.322900e-09
-1.0	-6.0	-1.0	7.14420	1.175088e-08
-1.0	6.0	1.0	7.14420	1.089695e-08
-2.0	1.0	-5.0	7.15394	2.713860e-09
2.0	-1.0	-5.0	7.15394	2.672638e-09
-2.0	-1.0	5.0	7.15394	2.881045e-09
2.0	1.0	5.0	7.15394	2.616031e-09
-2.0	-1.0	-5.0	7.15394	2.616031e-09
2.0	-1.0	5.0	7.15394	2.713860e-09
2.0	1.0	-5.0	7.15394	2.881045e-09
-2.0	1.0	5.0	7.15394	2.672638e-09
-1.0	-3.0	5.0	7.17218	6.376844e-09
1.0	-3.0	-5.0	7.17218	8.838352e-09
-1.0	3.0	5.0	7.17218	8.838352e-09
1.0	3.0	-5.0	7.17218	6.376844e-09
-1.0	-3.0	-5.0	7.17218	8.837179e-09
1.0	3.0	5.0	7.17218	8.837179e-09
1.0	-3.0	5.0	7.17218	5.825722e-09
-1.0	3.0	-5.0	7.17218	5.825722e-09
-3.0	-4.0	-1.0	7.21494	2.096243e-09
3.0	4.0	-1.0	7.21494	5.767388e-09
3.0	-4.0	1.0	7.21494	3.686745e-09
3.0	4.0	1.0	7.21494	2.096243e-09
-3.0	4.0	-1.0	7.21494	3.686745e-09
-3.0	4.0	1.0	7.21494	1.218952e-09
3.0	-4.0	-1.0	7.21494	1.218952e-09
-3.0	-4.0	1.0	7.21494	5.767388e-09
0.0	6.0	2.0	7.21710	1.459813e-05
0.0	6.0	-2.0	7.21710	1.442006e-05
0.0	-6.0	2.0	7.21710	1.442006e-05
0.0	-6.0	-2.0	7.21710	1.459813e-05
0.0	0.0	-6.0	7.25401	1.339571e-05
0.0	0.0	6.0	7.25401	1.339571e-05
4.0	0.0	0.0	7.30815	3.331695e-05
-4.0	0.0	0.0	7.30815	3.331695e-05
-3.0	0.0	-4.0	7.30956	1.562545e-09
3.0	0.0	4.0	7.30956	1.562545e-09
3.0	0.0	-4.0	7.30956	2.339417e-09
-3.0	0.0	4.0	7.30956	2.339417e-09
0.0	1.0	6.0	7.34201	3.522535e-09
0.0	-1.0	6.0	7.34201	1.768713e-09
0.0	-1.0	-6.0	7.34201	3.522535e-09
0.0	1.0	-6.0	7.34201	1.768713e-09
-4.0	1.0	0.0	7.39551	2.005442e-09
-4.0	-1.0	0.0	7.39551	2.778956e-09
4.0	-1.0	0.0	7.39551	2.005442e-09
4.0	1.0	0.0	7.39551	2.778956e-09
3.0	-1.0	4.0	7.39689	6.224034e-06
3.0	-1.0	-4.0	7.39689	6.320926e-06
-3.0	-1.0	-4.0	7.39689	6.307581e-06
3.0	1.0	4.0	7.39689	6.307581e-06
-3.0	1.0	-4.0	7.39689	6.224034e-06
-3.0	1.0	4.0	7.39689	6.320926e-06
3.0	1.0	-4.0	7.39689	6.203724e-06
-3.0	-1.0	4.0	7.39689	6.203724e-06
3.0	-3.0	3.0	7.39985	4.477949e-07
-3.0	-3.0	-3.0	7.39985	3.614274e-07
-3.0	-3.0	3.0	7.39985	4.619296e-07
3.0	3.0	3.0	7.39985	3.614274e-07
-3.0	3.0	3.0	7.39985	3.706962e-07
3.0	3.0	-3.0	7.39985	4.619296e-07
-3.0	3.0	-3.0	7.39985	4.477949e-07
3.0	-3.0	-3.0	7.39985	3.706962e-07
-4.0	0.0	1.0	7.40748	2.686919e-09
4.0	0.0	1.0	7.40748	2.519184e-09
-4.0	0.0	-1.0	7.40748	2.519184e-09
4.0	0.0	-1.0	7.40748	2.686919e-09
-2.0	2.0	5.0	7.41837	2.088264e-05
2.0	2.0	-5.0	7.41837	2.056937e-05
2.0	-2.0	-5.0	7.41837	2.088264e-05
-2.0	-2.0	5.0	7.41837	2.056937e-05
-2.0	-2.0	-5.0	7.41837	2.082946e-05
-2.0	2.0	-5.0	7.41837	2.050911e-05
2.0	-2.0	5.0	7.41837	2.050911e-05
2.0	2.0	5.0	7.41837	2.082946e-05
1.0	-6.0	-2.0	7.44477	5.375046e-09
1.0	6.0	2.0	7.44477	5.263386e-09
-1.0	-6.0	-2.0	7.44477	5.263386e-09
-1.0	6.0	2.0	7.44477	5.375046e-09
0.0	5.0	-4.0	7.44969	1.179625e-08
0.0	-5.0	4.0	7.44969	1.179625e-08
0.0	5.0	4.0	7.44969	1.516783e-09
0.0	-5.0	-4.0	7.44969	1.516783e-09
1.0	0.0	6.0	7.48056	1.087024e-09
-1.0	0.0	-6.0	7.48056	1.087024e-09
-4.0	1.0	-1.0	7.49368	3.060747e-09
-4.0	-1.0	-1.0	7.49368	2.431670e-09
-4.0	1.0	1.0	7.49368	2.109215e-09
4.0	-1.0	-1.0	7.49368	2.109215e-09
4.0	-1.0	1.0	7.49368	3.060747e-09
4.0	1.0	-1.0	7.49368	3.310433e-09
-4.0	-1.0	1.0	7.49368	3.310433e-09
4.0	1.0	1.0	7.49368	2.431670e-09
3.0	4.0	-2.0	7.51268	2.971489e-09
-3.0	-4.0	-2.0	7.51268	1.250579e-09
3.0	4.0	2.0	7.51268	1.250579e-09
3.0	-4.0	2.0	7.51268	1.740127e-09
-3.0	4.0	-2.0	7.51268	1.740127e-09
-3.0	-4.0	2.0	7.51268	2.971489e-09
0.0	-4.0	5.0	7.55600	1.760505e-05
0.0	-4.0	-5.0	7.55600	1.716499e-05
0.0	4.0	5.0	7.55600	1.716499e-05
0.0	4.0	-5.0	7.55600	1.760505e-05
1.0	-1.0	-6.0	7.56593	3.612200e-06
1.0	-1.0	6.0	7.56593	3.540100e-06
-1.0	1.0	-6.0	7.56593	3.540100e-06
1.0	1.0	-6.0	7.56593	3.529548e-06
1.0	1.0	6.0	7.56593	3.609496e-06
-1.0	-1.0	6.0	7.56593	3.529548e-06
-1.0	1.0	6.0	7.56593	3.612200e-06
-1.0	-1.0	-6.0	7.56593	3.609496e-06
2.0	-4.0	4.0	7.56903	4.760840e-06
2.0	-4.0	-4.0	7.56903	4.894211e-06
2.0	4.0	-4.0	7.56903	4.729101e-06
-2.0	-4.0	-4.0	7.56903	4.855349e-06
-2.0	4.0	-4.0	7.56903	4.760840e-06
2.0	4.0	4.0	7.56903	4.855349e-06
-2.0	-4.0	4.0	7.56903	4.729101e-06
-2.0	4.0	4.0	7.56903	4.894211e-06
0.0	-2.0	6.0	7.59990	3.894724e-06
0.0	2.0	6.0	7.59990	3.843755e-06
0.0	2.0	-6.0	7.59990	3.894724e-06
0.0	-2.0	-6.0	7.59990	3.843755e-06
4.0	-2.0	0.0	7.65159	2.933046e-06
-4.0	2.0	0.0	7.65159	2.933046e-06
4.0	2.0	0.0	7.65159	2.911562e-06
-4.0	-2.0	0.0	7.65159	2.911562e-06
3.0	2.0	4.0	7.65293	1.735159e-09
-3.0	-2.0	-4.0	7.65293	1.735159e-09
-1.0	5.0	-4.0	7.67046	4.778416e-06
-1.0	5.0	4.0	7.67046	4.696599e-06
1.0	5.0	4.0	7.67046	4.680629e-06
1.0	5.0	-4.0	7.67046	4.758357e-06
-1.0	-5.0	-4.0	7.67046	4.680629e-06
1.0	-5.0	-4.0	7.67046	4.696599e-06
1.0	-5.0	4.0	7.67046	4.778416e-06
-1.0	-5.0	4.0	7.67046	4.758357e-06
-4.0	0.0	-2.0	7.69778	9.271779e-06
-4.0	0.0	2.0	7.69778	9.271831e-06
4.0	0.0	-2.0	7.69778	9.271831e-06
4.0	0.0	2.0	7.69778	9.271779e-06
0.0	-6.0	-3.0	7.70681	2.880721e-07
0.0	6.0	-3.0	7.70681	2.558361e-07
0.0	-6.0	3.0	7.70681	2.558361e-07
0.0	6.0	3.0	7.70681	2.880721e-07
2.0	6.0	0.0	7.71959	2.011901e-05
-2.0	6.0	0.0	7.71959	2.016652e-05
2.0	-6.0	0.0	7.71959	2.016652e-05
-2.0	-6.0	0.0	7.71959	2.011901e-05
-4.0	-2.0	1.0	7.74652	3.458476e-06
4.0	-2.0	1.0	7.74652	3.481527e-06
-4.0	-2.0	-1.0	7.74652	3.837073e-06
4.0	2.0	1.0	7.74652	3.837073e-06
-4.0	2.0	1.0	7.74652	3.815692e-06
4.0	-2.0	-1.0	7.74652	3.815692e-06
-4.0	2.0	-1.0	7.74652	3.481527e-06
4.0	2.0	-1.0	7.74652	3.458476e-06
1.0	-4.0	-5.0	7.77375	2.863518e-09
-1.0	4.0	5.0	7.77375	2.863518e-09
1.0	4.0	5.0	7.77375	2.835505e-09
1.0	-4.0	5.0	7.77375	6.950121e-09
-1.0	-4.0	-5.0	7.77375	2.835505e-09
1.0	4.0	-5.0	7.77375	7.352374e-09
-1.0	4.0	-5.0	7.77375	6.950121e-09
-1.0	-4.0	5.0	7.77375	7.352374e-09
4.0	-1.0	2.0	7.78076	1.604565e-09
-4.0	-1.0	2.0	7.78076	1.862174e-09
-4.0	1.0	-2.0	7.78076	1.604565e-09
4.0	1.0	-2.0	7.78076	1.862174e-09
-2.0	6.0	-1.0	7.81369	5.354801e-09
-2.0	6.0	1.0	7.81369	3.064134e-09
2.0	6.0	-1.0	7.81369	5.696779e-09
2.0	-6.0	-1.0	7.81369	3.064134e-09
2.0	-6.0	1.0	7.81369	5.354801e-09
2.0	6.0	1.0	7.81369	2.483941e-09
-2.0	-6.0	1.0	7.81369	5.696779e-09
-2.0	-6.0	-1.0	7.81369	2.483941e-09
-1.0	2.0	6.0	7.81643	1.848287e-09
-1.0	-2.0	-6.0	7.81643	1.890988e-09
1.0	-2.0	-6.0	7.81643	1.848287e-09
1.0	2.0	6.0	7.81643	1.890988e-09
-2.0	-3.0	-5.0	7.83929	4.991179e-09
-2.0	3.0	-5.0	7.83929	1.824216e-09
2.0	-3.0	-5.0	7.83929	3.831897e-09
2.0	3.0	5.0	7.83929	4.991179e-09
2.0	3.0	-5.0	7.83929	1.910493e-09
-2.0	-3.0	5.0	7.83929	1.910493e-09
-2.0	3.0	5.0	7.83929	3.831897e-09
2.0	-3.0	5.0	7.83929	1.824216e-09
-3.0	-5.0	0.0	7.88375	2.251454e-06
-3.0	5.0	0.0	7.88375	2.276731e-06
3.0	5.0	0.0	7.88375	2.251454e-06
3.0	-5.0	0.0	7.88375	2.276731e-06
-1.0	6.0	-3.0	7.92042	1.091175e-09
1.0	6.0	3.0	7.92042	2.844198e-09
1.0	-6.0	-3.0	7.92042	3.209852e-09
1.0	-6.0	3.0	7.92042	1.091175e-09
-1.0	-6.0	-3.0	7.92042	2.844198e-09
-1.0	6.0	3.0	7.92042	3.209852e-09
0.0	-7.0	0.0	7.93331	5.698854e-09
0.0	7.0	0.0	7.93331	5.698854e-09
3.0	-5.0	1.0	7.97592	2.777990e-06
-3.0	-5.0	-1.0	7.97592	2.966416e-06
-3.0	-5.0	1.0	7.97592	2.751577e-06
-3.0	5.0	-1.0	7.97592	2.777990e-06
3.0	5.0	1.0	7.97592	2.966416e-06
3.0	-5.0	-1.0	7.97592	2.942073e-06
-3.0	5.0	1.0	7.97592	2.942073e-06
3.0	5.0	-1.0	7.97592	2.751577e-06
3.0	4.0	-3.0	7.98429	1.361442e-09
-3.0	-4.0	3.0	7.98429	1.361442e-09
0.0	-3.0	-6.0	8.01128	1.394321e-09
0.0	-3.0	6.0	8.01128	7.838857e-09
0.0	3.0	-6.0	8.01128	7.838857e-09
0.0	3.0	6.0	8.01128	1.394321e-09
-4.0	-2.0	2.0	8.02456	5.916619e-08
4.0	2.0	2.0	8.02456	6.661270e-08
4.0	-2.0	2.0	8.02456	6.177490e-08
-4.0	2.0	2.0	8.02456	6.879051e-08
4.0	2.0	-2.0	8.02456	5.916619e-08
-4.0	-2.0	-2.0	8.02456	6.661270e-08
4.0	-2.0	-2.0	8.02456	6.879051e-08
-4.0	2.0	-2.0	8.02456	6.177490e-08
0.0	-7.0	1.0	8.02491	1.245950e-09
0.0	7.0	1.0	8.02491	8.005870e-09
0.0	-7.0	-1.0	8.02491	8.005870e-09
0.0	7.0	-1.0	8.02491	1.245950e-09
4.0	3.0	0.0	8.06034	2.394294e-09
-4.0	-3.0	0.0	8.06034	2.394294e-09
-4.0	3.0	0.0	8.06034	1.681249e-09
4.0	-3.0	0.0	8.06034	1.681249e-09
3.0	-3.0	-4.0	8.06161	2.090968e-07
-3.0	3.0	4.0	8.06161	2.090968e-07
-3.0	3.0	-4.0	8.06161	2.061893e-07
3.0	3.0	-4.0	8.06161	1.997874e-07
3.0	3.0	4.0	8.06161	2.027755e-07
3.0	-3.0	4.0	8.06161	2.061893e-07
-3.0	-3.0	-4.0	8.06161	2.027755e-07
-3.0	-3.0	4.0	8.06161	1.997874e-07
-2.0	6.0	-2.0	8.08943	4.621977e-06
-2.0	-6.0	-2.0	8.08943	4.642975e-06
2.0	-6.0	-2.0	8.08943	4.626245e-06
-2.0	-6.0	2.0	8.08943	4.635378e-06
2.0	6.0	2.0	8.08943	4.642975e-06
-2.0	6.0	2.0	8.08943	4.626245e-06
2.0	6.0	-2.0	8.08943	4.635378e-06
2.0	-6.0	2.0	8.08943	4.621977e-06
2.0	0.0	-6.0	8.12238	3.764423e-06
-2.0	0.0	6.0	8.12238	3.764423e-06
-2.0	0.0	-6.0	8.12238	3.769339e-06
2.0	0.0	6.0	8.12238	3.769339e-06
-1.0	7.0	0.0	8.14098	1.538355e-06
1.0	-7.0	0.0	8.14098	1.538355e-06
-1.0	-7.0	0.0	8.14098	1.533904e-06
1.0	7.0	0.0	8.14098	1.533904e-06
-4.0	3.0	-1.0	8.15051	2.034363e-09
4.0	-3.0	-1.0	8.15051	1.186160e-09
-4.0	3.0	1.0	8.15051	1.186160e-09
4.0	-3.0	1.0	8.15051	2.034363e-09
4.0	3.0	-1.0	8.15051	2.821485e-09
-4.0	-3.0	1.0	8.15051	2.821485e-09
4.0	3.0	1.0	8.15051	1.634176e-09
-4.0	-3.0	-1.0	8.15051	1.634176e-09
1.0	3.0	-6.0	8.21698	4.135125e-06
1.0	-3.0	-6.0	8.21698	4.184579e-06
-1.0	3.0	-6.0	8.21698	4.151220e-06
-1.0	-3.0	6.0	8.21698	4.135125e-06
-1.0	3.0	6.0	8.21698	4.184579e-06
1.0	-3.0	6.0	8.21698	4.151220e-06
1.0	3.0	6.0	8.21698	4.171460e-06
-1.0	-3.0	-6.0	8.21698	4.171460e-06
1.0	-7.0	1.0	8.23026	2.282038e-06
-1.0	7.0	1.0	8.23026	2.221226e-06
1.0	-7.0	-1.0	8.23026	2.221226e-06
-1.0	7.0	-1.0	8.23026	2.282038e-06
1.0	7.0	1.0	8.23026	2.214726e-06
-1.0	-7.0	1.0	8.23026	2.285070e-06
-1.0	-7.0	-1.0	8.23026	2.214726e-06
1.0	7.0	-1.0	8.23026	2.285070e-06
4.0	-1.0	3.0	8.23703	1.097349e-09
-4.0	1.0	-3.0	8.23703	1.097349e-09
4.0	1.0	-3.0	8.23703	1.373441e-09
-4.0	-1.0	3.0	8.23703	1.373441e-09
-3.0	1.0	-5.0	8.23828	1.271967e-06
-3.0	-1.0	5.0	8.23828	1.280149e-06
3.0	-1.0	5.0	8.23828	1.271967e-06
3.0	1.0	-5.0	8.23828	1.280149e-06
3.0	-1.0	-5.0	8.23828	1.170137e-06
3.0	1.0	5.0	8.23828	1.165741e-06
-3.0	1.0	5.0	8.23828	1.170137e-06
-3.0	-1.0	-5.0	8.23828	1.165741e-06
3.0	5.0	-2.0	8.24623	2.069360e-08
-3.0	5.0	-2.0	8.24623	2.266149e-08
-3.0	5.0	2.0	8.24623	2.580839e-08
3.0	5.0	2.0	8.24623	2.430041e-08
3.0	-5.0	-2.0	8.24623	2.580839e-08
3.0	-5.0	2.0	8.24623	2.266149e-08
-3.0	-5.0	2.0	8.24623	2.069360e-08
-3.0	-5.0	-2.0	8.24623	2.430041e-08
0.0	-5.0	5.0	8.28572	6.255449e-09
0.0	-5.0	-5.0	8.28572	1.449965e-09
0.0	5.0	-5.0	8.28572	6.255449e-09
0.0	5.0	5.0	8.28572	1.449965e-09
0.0	7.0	2.0	8.29363	3.199852e-09
0.0	-7.0	-2.0	8.29363	3.199852e-09
0.0	6.0	-4.0	8.34427	4.058271e-07
0.0	-6.0	-4.0	8.34427	4.046607e-07
0.0	-6.0	4.0	8.34427	4.058271e-07
0.0	6.0	4.0	8.34427	4.046607e-07
-2.0	-4.0	-5.0	8.39318	6.262400e-07
2.0	4.0	5.0	8.39318	6.262400e-07
2.0	4.0	-5.0	8.39318	6.551717e-07
2.0	-4.0	-5.0	8.39318	6.359785e-07
-2.0	4.0	-5.0	8.39318	6.463232e-07
-2.0	4.0	5.0	8.39318	6.359785e-07
2.0	-4.0	5.0	8.39318	6.463232e-07
-2.0	-4.0	5.0	8.39318	6.551717e-07
-4.0	3.0	-2.0	8.41521	1.574098e-09
4.0	3.0	-2.0	8.41521	2.169645e-09
4.0	-3.0	2.0	8.41521	1.574098e-09
-4.0	-3.0	2.0	8.41521	2.169645e-09
-2.0	-2.0	6.0	8.43272	6.191448e-07
2.0	-2.0	-6.0	8.43272	5.989013e-07
-2.0	2.0	6.0	8.43272	5.989013e-07
2.0	-2.0	6.0	8.43272	6.277531e-07
2.0	2.0	6.0	8.43272	5.920890e-07
-2.0	-2.0	-6.0	8.43272	5.920890e-07
2.0	2.0	-6.0	8.43272	6.191448e-07
-2.0	2.0	-6.0	8.43272	6.277531e-07
0.0	0.0	7.0	8.46302	3.272775e-09
0.0	0.0	-7.0	8.46302	3.272775e-09
4.0	2.0	-3.0	8.46771	2.266398e-07
-4.0	-2.0	3.0	8.46771	2.266398e-07
-4.0	2.0	-3.0	8.46771	2.314943e-07
-4.0	2.0	3.0	8.46771	2.877893e-07
-4.0	-2.0	-3.0	8.46771	2.912661e-07
4.0	-2.0	-3.0	8.46771	2.877893e-07
4.0	-2.0	3.0	8.46771	2.314943e-07
4.0	2.0	3.0	8.46771	2.912661e-07
3.0	2.0	5.0	8.46892	1.055012e-09
-3.0	-2.0	-5.0	8.46892	1.055012e-09
-1.0	-5.0	5.0	8.48476	8.734394e-07
-1.0	-5.0	-5.0	8.48476	8.665696e-07
-1.0	5.0	5.0	8.48476	8.618481e-07
1.0	-5.0	5.0	8.48476	8.794036e-07
1.0	5.0	5.0	8.48476	8.665696e-07
1.0	-5.0	-5.0	8.48476	8.618481e-07
-1.0	5.0	-5.0	8.48476	8.794036e-07
1.0	5.0	-5.0	8.48476	8.734394e-07
1.0	7.0	2.0	8.49248	2.456252e-08
-1.0	-7.0	-2.0	8.49248	2.456252e-08
-1.0	7.0	2.0	8.49248	2.532829e-08
-1.0	7.0	-2.0	8.49248	2.487949e-08
1.0	-7.0	2.0	8.49248	2.487949e-08
1.0	7.0	-2.0	8.49248	2.463841e-08
1.0	-7.0	-2.0	8.49248	2.532829e-08
-1.0	-7.0	2.0	8.49248	2.463841e-08
0.0	-1.0	-7.0	8.53856	2.299119e-09
0.0	1.0	-7.0	8.53856	3.373520e-09
0.0	-1.0	7.0	8.53856	3.373520e-09
0.0	1.0	7.0	8.53856	2.299119e-09
1.0	-6.0	4.0	8.54195	1.601144e-09
1.0	6.0	-4.0	8.54195	1.354010e-09
-1.0	6.0	-4.0	8.54195	1.601144e-09
-1.0	-6.0	4.0	8.54195	1.354010e-09
0.0	4.0	-6.0	8.55405	4.203812e-07
0.0	-4.0	-6.0	8.55405	4.568343e-07
0.0	-4.0	6.0	8.55405	4.203812e-07
0.0	4.0	6.0	8.55405	4.568343e-07
4.0	-4.0	0.0	8.60001	4.733820e-08
4.0	4.0	0.0	8.60001	4.432218e-08
-4.0	4.0	0.0	8.60001	4.733820e-08
-4.0	-4.0	0.0	8.60001	4.432218e-08
3.0	5.0	-3.0	8.67806	1.924503e-07
-3.0	-5.0	3.0	8.67806	1.924503e-07
-3.0	5.0	-3.0	8.67806	1.972009e-07
3.0	-5.0	3.0	8.67806	1.972009e-07
3.0	-5.0	-3.0	8.67806	2.246997e-07
-3.0	5.0	3.0	8.67806	2.246997e-07
-3.0	-5.0	-3.0	8.67806	2.288017e-07
3.0	5.0	3.0	8.67806	2.288017e-07
4.0	4.0	-1.0	8.68457	1.395274e-08
4.0	-4.0	-1.0	8.68457	2.831645e-09
-4.0	-4.0	-1.0	8.68457	2.239438e-09
-4.0	4.0	1.0	8.68457	2.831645e-09
-4.0	-4.0	1.0	8.68457	1.395274e-08
-4.0	4.0	-1.0	8.68457	1.221636e-08
4.0	-4.0	1.0	8.68457	1.221636e-08
4.0	4.0	1.0	8.68457	2.239438e-09
0.0	7.0	3.0	8.72311	1.083852e-09
0.0	-7.0	-3.0	8.72311	1.083852e-09
-1.0	-1.0	7.0	8.73185	3.097199e-08
1.0	1.0	7.0	8.73185	4.631234e-08
-1.0	-1.0	-7.0	8.73185	4.631234e-08
1.0	1.0	-7.0	8.73185	3.097199e-08
-1.0	1.0	7.0	8.73185	4.641688e-08
1.0	-1.0	-7.0	8.73185	4.641688e-08
1.0	-1.0	7.0	8.73185	3.019551e-08
-1.0	1.0	-7.0	8.73185	3.019551e-08
1.0	4.0	-6.0	8.74699	1.165075e-09
1.0	-4.0	6.0	8.74699	1.250599e-09
-1.0	4.0	-6.0	8.74699	1.250599e-09
-1.0	-4.0	6.0	8.74699	1.165075e-09
0.0	2.0	-7.0	8.76130	1.375935e-07
0.0	-2.0	-7.0	8.76130	9.799381e-08
0.0	2.0	7.0	8.76130	9.799381e-08
0.0	-2.0	7.0	8.76130	1.375935e-07
-4.0	0.0	4.0	8.76334	1.023698e-07
4.0	0.0	-4.0	8.76334	1.023698e-07
-4.0	0.0	-4.0	8.76334	1.018109e-07
4.0	0.0	4.0	8.76334	1.018109e-07
2.0	3.0	-6.0	8.80528	1.339906e-09
2.0	-3.0	6.0	8.80528	1.495968e-09
-2.0	3.0	-6.0	8.80528	1.495968e-09
-2.0	-3.0	6.0	8.80528	1.339906e-09
4.0	3.0	-3.0	8.83879	1.279160e-09
-4.0	-3.0	3.0	8.83879	1.279160e-09
3.0	-3.0	5.0	8.83995	1.253551e-09
3.0	3.0	-5.0	8.83995	1.621942e-09
-3.0	-3.0	5.0	8.83995	1.621942e-09
-3.0	3.0	-5.0	8.83995	1.253551e-09
1.0	7.0	3.0	8.91239	2.256952e-07
-1.0	7.0	-3.0	8.91239	2.346654e-07
1.0	-7.0	3.0	8.91239	2.346654e-07
-1.0	7.0	3.0	8.91239	2.266945e-07
-1.0	-7.0	-3.0	8.91239	2.256952e-07
1.0	-7.0	-3.0	8.91239	2.266945e-07
1.0	7.0	-3.0	8.91239	2.349884e-07
-1.0	-7.0	3.0	8.91239	2.349884e-07
-4.0	-4.0	2.0	8.93347	2.719506e-07
4.0	4.0	-2.0	8.93347	2.719506e-07
4.0	-4.0	2.0	8.93347	2.782155e-07
4.0	4.0	2.0	8.93347	2.778675e-07
-4.0	4.0	-2.0	8.93347	2.782155e-07
-4.0	4.0	2.0	8.93347	2.834829e-07
4.0	-4.0	-2.0	8.93347	2.834829e-07
-4.0	-4.0	-2.0	8.93347	2.778675e-07
-4.0	-2.0	4.0	9.05173	8.824265e-09
4.0	2.0	4.0	9.05173	8.570517e-09
4.0	-2.0	-4.0	9.05173	8.046965e-09
-4.0	2.0	-4.0	9.05173	7.932469e-09
4.0	-2.0	4.0	9.05173	7.932469e-09
4.0	2.0	-4.0	9.05173	8.824265e-09
-4.0	-2.0	-4.0	9.05173	8.570517e-09
-4.0	2.0	4.0	9.05173	8.046965e-09
3.0	6.0	-2.0	9.06251	1.589366e-09
-3.0	-6.0	2.0	9.06251	1.589366e-09
3.0	-6.0	2.0	9.06251	1.138591e-09
-3.0	6.0	-2.0	9.06251	1.138591e-09
0.0	-8.0	0.0	9.06665	6.681937e-08
0.0	8.0	0.0	9.06665	6.681937e-08
0.0	6.0	5.0	9.09846	1.236057e-09
0.0	-6.0	-5.0	9.09846	1.236057e-09
0.0	-6.0	5.0	9.09846	1.273030e-09
0.0	6.0	-5.0	9.09846	1.273030e-09
2.0	-6.0	-4.0	9.10928	8.565611e-09
-2.0	6.0	-4.0	9.10928	8.957789e-09
-2.0	-6.0	4.0	9.10928	9.190950e-09
2.0	6.0	4.0	9.10928	9.165463e-09
2.0	-6.0	4.0	9.10928	8.957789e-09
-2.0	-6.0	-4.0	9.10928	9.165463e-09
-2.0	6.0	4.0	9.10928	8.565611e-09
2.0	6.0	-4.0	9.10928	9.190950e-09
0.0	-3.0	7.0	9.12045	1.601918e-09
0.0	3.0	-7.0	9.12045	1.601918e-09
0.0	-8.0	-1.0	9.14690	2.137651e-07
0.0	8.0	1.0	9.14690	2.137651e-07
0.0	8.0	-1.0	9.14690	1.892998e-07
0.0	-8.0	1.0	9.14690	1.892998e-07
3.0	-1.0	6.0	9.16230	1.807344e-07
3.0	1.0	6.0	9.16230	1.828588e-07
-3.0	-1.0	6.0	9.16230	1.827246e-07
-3.0	1.0	-6.0	9.16230	1.807344e-07
-3.0	-1.0	-6.0	9.16230	1.828588e-07
3.0	-1.0	-6.0	9.16230	1.821414e-07
-3.0	1.0	6.0	9.16230	1.821414e-07
3.0	1.0	-6.0	9.16230	1.827246e-07
5.0	-1.0	0.0	9.20523	8.659977e-08
-5.0	1.0	0.0	9.20523	8.659977e-08
-5.0	-1.0	0.0	9.20523	8.466566e-08
5.0	1.0	0.0	9.20523	8.466566e-08
4.0	5.0	0.0	9.24771	1.585118e-09
-4.0	-5.0	0.0	9.24771	1.585118e-09
3.0	5.0	4.0	9.24881	3.146564e-09
-3.0	5.0	-4.0	9.24881	1.605458e-09
3.0	-5.0	4.0	9.24881	1.605458e-09
-3.0	5.0	4.0	9.24881	2.521068e-09
-3.0	-5.0	4.0	9.24881	1.977988e-09
3.0	5.0	-4.0	9.24881	1.977988e-09
3.0	-5.0	-4.0	9.24881	2.521068e-09
